영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
989444,뜨거운 밤이 열리면,뜨거운 밤이 열리면,2021-01-01,"시골 학교로 부임 받아 일하던 ‘성준’은 부임 첫날 머리 하러 간 미용실에서 주인인 ‘지희’를 보고 첫 눈에 반한다. 하지만 ‘지희’는 이미 ‘명석’과 결혼한 사이였고, 해외로 일 나간 ‘명석’은 몇 년 째 돌아오지 않는 중이었다. 그녀를 향한 짝사랑을 고백하진 못하지만 시골 생활에 작은 위로로 삼았던 ‘성준’ 이런저런 행복한 추억을 쌓으며 지낸 지도 2년… 어느덧 다시 서울로 돌아가기 전날. 특유의 소심한 성격과 작은 마을의 입소문이 두려워 단 한번도 ‘지희’에게 자신의 마음을 전하지 못했던 성남은 마지막이라는 생각에 미용실로 발걸음을 옮기는데… 때마침 동료 교사들이 ‘성준’의 환송회를 해준다며 자리를 갖자고 하여 지희를 그 자리에 초대하게 된다. 다른 사람들의 시선과 방해를 피해 어떻게든 그녀에게 마음을 전해보려는 ‘성준’… 그런 그의 마음을 아는지 모르는지.. 시간은 계속 흘러만 가고 술자리는 점점 묘하게 에로틱한 분위기로 변해가는데…겨우 만들어진 둘만의 시간에 마음을 털어놓는 ‘성준’, 그리고 ‘지희’가 털어놓는 비밀. 남편 ‘명석’은 결혼과 동시에 바람이 나서 헤어졌다는 것, 마을에는 이 사실을 말하지 않아 다들 ‘명석’이 언젠가 돌아올 거라 믿고 있었다고 한다. ‘지희’의 비밀과 마음을 확인한 ‘성준’은 ‘지희’와 위험하고도 뜨거운 사랑을 나누게 되는데…",,,,https://image.tmdb.org/t/p/w500/6Q9TH55RyhY1xALa27QhVjMcqEg.jpg,75,6.0,1,0.1124,,
987885,씨받이 그녀들의 전쟁,씨받이 그녀들의 전쟁,2021-01-01,"일본군, 양반, 상놈, 친일파, 독립군을 가리지 않고 찾아오는 숲속에 프레셔스 호텔.  호텔의 주인장 미화는 신애와 연화의 목숨을 구해주고 호텔에서 지내며 일을 할 수 있게 해준다.  자기 아이의 목숨을 빼앗은 성규에게 복수하기 일단 정성을 다해 성규를 모신다,  어느날 호텔을 찾아온 고경진, 그를 아는 것 같은 연화.  모든 남자들과 잠자리를 하며 돈만 모으는 미화.  그 호텔에 있는 여자들의 목적을 무엇일까.",,,,https://image.tmdb.org/t/p/w500/d3TC5z16ibhVd7FutFEqgWL4KTh.jpg,74,1.0,1,0.0416,,
987875,젖어버린 구멍친구,젖어버린 구멍친구,2021-01-01,우현은 밖에서나 집에서나 영주에게 한없이 다정한 남자친구다. 그런 우현의 옆에서 행복한 연애를 하는 영주.  투정도 부려가며 데이트를 마무리 하는데.. 영주를 내보낸 우현이 어디론가 전화를 거니 화려한 나희가 집으로 찾아온다.  자연스럽게 우현과 스킨쉽을 하는 나희와 우현. 나희의 정체는 무엇일까. 우현은 사실 만들어진 연애를 하고 있었다..!,,South Korea,,https://image.tmdb.org/t/p/w500/Aw1L5n4PflDdr3txJ4hRE3HtSa7.jpg,0,0.0,0,0.4955,,"Han Yi-seul, Ji Hee"
986816,리얼돌: 섹스 마네킹,리얼돌: 섹스 마네킹,2021-01-01,인형방 창업을 제안 받은 지성. 코로나 시대에 할 것이 없던 지성은 돌하루방 제안을 받고 돌인형방을 창업을 한다.  처음에는 장사가 안 되지만 희망을 갖고 영업을 한다. 어느 날 길거리에서 할아버지를 도와주고 할아버지 축복을 받고 장사가 잘 된다. 돌인형이 신기하게 사람으로 변하는 신기한 일이 벌어지며 장사가 잘 된다. 어느 날 또 저번에 도와준 할아버지가 도와달라고 하나 이번에는 그냥 간다. 할아버지의 저주가 내리고 장사가 안 되게 된다. 사람으로 변하던 돌이 안 변하게 되고 장사는 망해간다.,,South Korea,,https://image.tmdb.org/t/p/w500/Aog6rhZgW4hwA5F1m1buOzRvBty.jpg,74,0.0,0,0.4233,,"Yoon Yool, Han Se-hee, Yeon Joo"
986815,군침도는 어린 단백질 도둑,군침도는 어린 단백질 도둑,2021-01-01,민우는 요가 강사를 집에 불러 배워보기로 하는데.. 방문한 강사는 은근 호감을 표시해가며 과감한 자세를 보여주며 못 따라하겠다는 민우에게 가까이 와서 보라며 자신의 몸을 터치하고 잡아달라며 유혹하고,,,,https://image.tmdb.org/t/p/w500/pdFCisnmEOrm3GDHesTWXSQRmYC.jpg,35,0.0,0,0.1387,,
985184,"Gayeol 79Beon, Banditbul","Gayeol 79Beon, Banditbul",2021-01-01,,,,,,0,0.0,0,0.0,Hyung-suk Lee,
963262,A형젖큰여자친구,A형젖큰여자친구,2021-01-01,"동정남에게는 너무나 치명적인 매력~ 한번 맛보면 멈출 수 없는 그녀의 육체에 취하다 하나뿐인 동생(태진)이 서른이 다 되어 가도록 모태솔로에 동정 딱지를 떼지 못하고 있는 상황이다. 불쌍히 여긴 친형 경진은 여자친구 민정의 도움으로 여러 여자를 집에 데려와 태진에게 소개해 주었지만 소심한 태진의 성격 때에게 그녀들과의 소개팅은 번번히 실패로 끝나고 말았다.  하지만 민정에게는 마지막 비장의 무기가 있었는데 바로 주변 친구들에게 동정 킬러이자 일명 착즙기라는 별병을 가진 선영이 기다리고 있었기 때문이다. 소심한 듯 조신하게 집에 들어오는 그녀 하지만 그녀의 섹기 넘치는 눈빛과 감출 수 없는 볼륨감에 침을 꼴깍 넘기며 자신의 방에 그녀를 들이는 태진.  역사적인 첫 경험과 함께 선영의 기술이 어우러져 하루에 15번이라는 경이로운 기록을 새우는 태진과 선영. 그들의 멈출 줄 모르는 섹스 본능에 위기감을 느낀 민정과 경진은 그 둘이 만나지 못하도록 방해를 하는데…",로맨스,,,https://image.tmdb.org/t/p/w500/4BTodDc7y67uR4Tpoh84Vrg17JB.jpg,70,9.5,1,1.0886,,"채승하, Yoon Yool, 민도윤"
961586,싸면 뭐하니,싸면 뭐하니,2021-01-01,모텔에서 알바중인 우열과 미호 서로 커플인 이들은 모텔에서 알바를 하며 살고 있다. 하지만 미호는 우열을 위해 남 몰래 사장인 지성과 은밀한 만남을 갖게 되고 이 모습을 본 수지는 우열이 안타까워 그를 찾아가 사실을 알린다. 수지는 불쌍한 우열을 만나 위로해주고 우열은 미호에게 조심스럽게 물어보려다 결국 미호를 믿기로 하고 지성과의 관계에 대해서는 비밀로 하기로 한다.,,,,,0,0.0,0,0.0071,,
953099,투명한 그녀,투명한 그녀,2021-01-01,속옷 회사에서 일하는 채연은 남몰래 같은 사무실 정훈을 짝사랑하고 있다. 침대에 누운 채연은... 절정에 오름과 동시에 엄마가 채연의 방에 들어온다. 하지만 엄마는 채연이 없다는 듯 행동하는데... '내가 투명 인간?' 채연은 매일 회사에서 절정을 느낀 뒤 변한 몸으로 벌거벗은 채 사무실을 누비며 판타지를 채운다.,,,,https://image.tmdb.org/t/p/w500/v5GXntwywJTaY0vInnJr6Q23DTd.jpg,0,0.0,0,0.1178,,
952080,촉촉한 형수,촉촉한 형수,2021-01-01,형 부부와 함께 살고 있는 준우. 여자 친구 와 싸운 후 형수 현지와 술자리를 하며 상담을 한다.  형의 잦은 출장으로 외로운 형수는 준우를 유혹해 섹스를 나눈다.,,,,https://image.tmdb.org/t/p/w500/mDCqBe0cwVrS8gcg1sYlMyc2LQL.jpg,70,0.0,0,0.1254,,Ye Ri
952078,처제: 언니한텐 비밀이야,처제: 언니한텐 비밀이야,2021-01-01,동거 중인 여자친구 연수에게 잠자리를 거부당해 날이 갈수록 성적 욕구가 쌓여만 가는 병수.  어느날 친구에게 출장녀 사이트를 소개 받고 집으로 출장녀를 불렀는데 그녀는 바로 연수의 여동생.  그날 이후 언니만 모르는 두 사람만의 뜨거운 비밀을 갖게 되는데...,,,,https://image.tmdb.org/t/p/w500/3x3yX8bla5HQsc79ssCknIByvvK.jpg,70,0.0,0,0.0714,,
952040,스와핑 잘못배달된영계,스와핑 잘못배달된영계,2021-01-01,"남편 승모의 무관심속에 살아가고있는 아내 소희. 소희는 매일 밤 남편의 관심을 받고자 이쁜 옷을 차려 입고 화장을하며 승모를 기다린다. 승모는 그런 소희를 제쳐두고 어린 미나와 바람을 피고있다. 그러던 어느날, 소희의 집으로 잘못 배달을 오게된 현구. 소희를 보자 첫눈에 빠지고 마는데…",,,,https://image.tmdb.org/t/p/w500/b1LY9z0Xa1B9LIP0jx3cTGyxVhp.jpg,70,0.0,0,0.0286,,
952037,보지만 말고 넣어,보지만 말고 넣어,2021-01-01,한집에 살고 있는 룸메이트 수연과 진성. 수연은 섹스에 대한 색다른 취향이 있다.,,,,https://image.tmdb.org/t/p/w500/vZTbcTXxBgt2xkAWTuHqFbvZ1Ao.jpg,70,0.0,0,0.1328,,Ye Ri
952032,18 여사친 성율의 비밀섹스,18 여사친 성율의 비밀섹스,2021-01-01,"누가 봐도 서로를 사랑하는 우현과 나희 커플. 데이트 중 갑자기 배가 아프다며 급하게 자리를 비운 우현. 그때, 우현의 휴대폰으로 낯선 여자가 우현을 찾는 걸 듣게 된다. 우현은 절대 아니라며 오히려 자기를 의심한 나희에게 서운한 티를 내는데.. 우현이 없는 사이 몰래 휴대폰으로 영주와 바람을 피우는 문자를 보게 된다. 우현의 뺨을 때리고 돌아가는 나희. 우현은 헤어져도 미안한 기색 없이 섹파인 영주를 집으로 부른다..",,,,https://image.tmdb.org/t/p/w500/fKHRTzcf3fiqidCqKylguw8A4qb.jpg,64,0.0,0,0.0071,,
944500,연상의 맛,연상의 맛,2021-01-01,"연하남 현구는 자신의 취향인 연상녀 미나를 만나고 있다.  미나와 함께사는 소희 역시 자신보다 나이가 많지만 돈이많은 승모와 만남을 가지며 지내던 중,  소희는 미나에게 서로의 남자를 바꿔 만나보자 제안을 하게 된다.  그러던 어느날, 현구와 뜨거운 시간을 보내던중 집으로 들어온 소희에게 들키게 되는데..",,,,https://image.tmdb.org/t/p/w500/oyekt0huxGlsNx0qL3htCX55TQy.jpg,0,0.0,0,0.0071,,
943306,몰래 먹는 누나,몰래 먹는 누나,2021-01-01,"결혼을 약속한 찬혁과 민아는 서로를 사랑한다. 민아는 어느 날, 악몽을 꾸게 되고 잠결에 찬혁의 머리를 쥐어잡는다. 찬혁은 그냥 개꿈이라고 민아를 토닥이지만, 민아는 뭔가 꿈이 석연치 않아 찝찝해한다. 찬혁의 이벤트로 금방 기분이 풀린 민아. 그런데 민아가 출근하자 찬혁에게 찾아온 낯선 여자... 연주를 보고 놀라는 찬혁. 두 사람의 과거 같은 곳에서 일한 사이였는데…",,,,https://image.tmdb.org/t/p/w500/AkjJxU4KnQByMuv9TWJyMct6y9s.jpg,0,0.0,0,0.0143,,
940643,패티쉬 : 흥분한 남자들,패티쉬 : 흥분한 남자들,2021-01-01,"세 친구는 준형의 집에 모여 그동안 경험했던 여자들과의 섹스에 대해 이야기를 나눈다. 민철은 여자의 발에, 현수는 욕해주는 여자, 준형은 스타킹에 대한 페티쉬를 얘기하며 자신만의 특별한 섹스경험을 나누는데...",,,,https://image.tmdb.org/t/p/w500/iTQB9qLAEOd5DWbdgeui6TP8YkR.jpg,0,0.0,0,0.0445,,
931180,어린소녀들,어린소녀들,2021-01-01,"친한 언니동생 사이인 미나와 소희, 소희는 자신의 남자친구 승모에게 받은 선물들을 자랑한다.  미나는 그런소희가 마음에들지않아 남자친구인 현구에게 한탄을 하는데..  그러던 어느날, 미나는 승모를 발견하자, 꾀병을부리며 승모와함께 승모의 집으로 들어가고,  집으로 들어온 소희는 같이있는 두 사람을 발견하는데…",,,,https://image.tmdb.org/t/p/w500/11lvldy2wNy0t1K8RZwzEeE5kf8.jpg,70,0.0,0,0.0286,,
930113,음란주택2 : 노예계약,음란주택2 : 노예계약,2021-01-01,"결혼식까지 앞으로 3개월.  신혼집의 입주 일까지 임시로 머물 곳을 찾던 예비신부 예림은 시세보다 싼 원룸맨션에 입주하게 되는데, 편의시설까지 완벽하게 갖춰진 신축건물 『로즈빌』에는 한가지 불편함이 도사리고 있었으니, 남성 방문객은 절대 금지하는 여성 전용 맨션이였던 것.  당장 이삿짐을 옮기는 것부터, 보일러가 고장 나도, 관리인 구로 이외엔 하소연할 데도 없는 여자들만의  성역. 약혼자조차 불러들이지 못하는 갑갑한 현실에 불만을 쌓아가던 예림은 결국 관리인 몰래 성주를 집안으로 불러들이게 되고, 이 사실을 알게 된 구로는 계약위반을 빌미로 거액의 합의금을 요구한다.  예림은 관리인의 손아귀에서 벗어나기 위해 성상납까지 하게 되지만, 오히려 그가 쳐놓은 함정에 더 깊이 빠져들어 가는데...  과연 예비신부의 삶을 송두리체 바꿔버린 여성전용맨션 로즈빌의 실체는?",,,,https://image.tmdb.org/t/p/w500/b8JCdBkqc5fOo3nILxTfyDJpWVe.jpg,0,0.0,0,0.0143,,
927590,아찔한 섹스,아찔한 섹스,2021-01-01,"민수와 알콩달콩 신혼 생활을 하는 연주. 하지만, 동네에서는 유명한 꽃뱀이다. 이미 남편을 두고 외간 남자를 집에 들인다는 소문이 파다하다. 소문에 굴하지 않는 연주는 민수가 집을 비우면 당당하게 배달을 시킨다. 연주의 집으로 항상 오는 배달원 찬혁. 연주의 유혹에 넘어가 틈만 나면 섹스를 즐기는데.. 어느 날, 찾아간 집에 연주가 아닌 민아가 있다. 연주의 동생인 줄로만 알았던 민아의 정체는..?",,,,https://image.tmdb.org/t/p/w500/kTrqwhyfuccunRGb4wGz7xg8rot.jpg,62,0.0,0,0.0143,,
924499,굶주려 일탈하는 유부녀들,굶주려 일탈하는 유부녀들,2021-01-01,"#1. 우연히 옆집 부부의 섹스장면을 옅보는 남자. 그걸 본 여자는 이상한 흥분을 느끼고 다음날 찾아간다. 당황한 남자에게 여자는 해달라고 하고 둘은 뜨거운 정사를 나눈다,  #2. 오랜만에 남편과 남편 친구 셋이 술을 마시는데 갑자기 남편이 일이 있다고 간다. 여자는 그런 남편에게 불만을 갖고 남편 친구와 술을 먹고 일탈을 한다.",,,,https://image.tmdb.org/t/p/w500/sNYt9bjbHcOexTBPvSeBeaJVyPn.jpg,0,4.0,1,0.1441,,Ryoo Hyeon-ah
923960,여고부 2위 한정민,여고부 2위 한정민,2021-01-01,태권도 겨루기 만년 2위 한정민은 라이벌 수아에게 고등학교 3년 내내 단 한 번도 이기지 못했다. 반복되는 패배에 지쳐 동력을 잃어버린 정민. 고등부 마지막 경기를 앞둔 정민은 다시 달려갈 힘을 찾을 수 있을까?,,,,,22,0.0,0,0.0071,,
923610,웰다잉 컴퍼니,웰다잉 컴퍼니,2021-01-01,"인생에 실패한 5명의 사람들이 자살을 시도하지만 여러 이유로 실패한다. 어느 날 그들에게 웰다잉컴퍼니의 명함과 문자가 도착한다. ""사는 게 힘드십니까? 행복하게 죽는 법을 도와드립니다"". 울산으로 향한 5명은 2박 3일동안 관광명소를 둘러보고, 그들이 지정한 장소에서 행복하게 죽는 약을 통해 죽음을 맞이하는 웰다잉 프로젝트를 경험하며 새로운 세상을 보게 된다.",,,,,40,0.0,0,0.0071,,
923325,킹덤스쿨-어둠속의 그림자,킹덤스쿨-어둠속의 그림자,2021-01-01,"1학년 일진인 석호 패거리를 자신들만의 방식으로 학교에서 몰아내는데 성공한 태오와 친구들. 짧은 시간이지만 학교에 평화가 찾아 왔다. 적어도 1학년 사이에서는...하지만 그 평화도 오래가지 못하였으니... 방송고에 음성적으로 퍼져있는 다이너마이트 라는 폭력써클이 1학년에게도 세력을 펼치기 시작하며 교묘하고 악랄하게 금품을 갈취하기 시작하는데... 태오와 친구들은 다시 힘을 합하기로 하고 그들의 실체를 찾아 내어 맞서기로 한다. 이번에는 더 거대한 학폭 세력과 맞서게 되는 태오와 친구들, 그들의 치밀한 활약이 펼쳐진다!",액션,,,https://image.tmdb.org/t/p/w500/hF6QtBOsxvgExCcxXOr1lrC4h5O.jpg,82,6.7,3,0.2349,Jang Dong-hyun,"박수오, Sung Yoo-na, Hwang Seong-yeon, Shin Gi-roo"
923301,된다! 뭐든! 무서울 뻔~한 이야기,된다! 뭐든! 무서울 뻔~한 이야기,2021-01-01,"인생의 모토는 하면 ‘된다! 뭐든!’. 좌충우돌 명랑 라이프를 선보였던 순도 100% 무한긍정주의자 인플루언서 된다가 으슬으슬 소름끼치는 괴담을 들고 돌아왔다?! 깊어가는 할로윈 밤, 서노의 말카페에 귀신 분장을 하고 모인 된다와 친구들은 분위기를 살려 무서운 이야기 릴레이를 시작하는데… 이야기가 어딘가 이상하다(?) 기이한 경험담부터 고전 괴담까지, 코믹과 오싹을 넘나드는 된다표 심야괴담회가 시작된다!",,,,https://image.tmdb.org/t/p/w500/tjbF1Vo3WYtxJfa69POcGnT6bAf.jpg,48,0.0,0,0.0071,Daechang Kim,
919142,며느리 : 배꼽 맞춘 날,며느리 : 배꼽 맞춘 날,2021-01-01,민욱은 아들 병찬의 애인 혜경이 못마땅해 헤어지라고 한다. 얼마 후 자신의 고등학교 제자였던 진희와 아들을 강제로 결혼시킨다. 하지만 병찬은 옛 애인 혜경과 계속 만남을 이어가고 아내 진희를 막 대한다. 진희는 자신을 위로해주는 시아버지 민욱에게 점점 이성적으로 끌리고 결국 민욱과 관계를 하게 된다. 아이가 정말 간절했던 진희는 시아버지인 민욱의 아이를 가지고 싶다고 부탁을 하게 되는데...,,,,https://image.tmdb.org/t/p/w500/oLR9rLbwT4rU6hF1iVffCcx70mQ.jpg,0,0.0,0,0.0214,,
915335,젖 큰 그녀들의 경쟁섹스,젖 큰 그녀들의 경쟁섹스,2021-01-01,"한집에 사는 미라와 유정.  미라는 유정에게 자신의 남자친구 민수에 대한 얘기를 하다가 유정과 한가지 내기를 하게된다..  그러던 어느날, 유정의 남자친구 현식이 자신을 두고 두 여자가 내기를 했다는 사실을 알게되면서  집으로 찾아와, 이대일 플레이를 제안하는데..",,,,https://image.tmdb.org/t/p/w500/k99dV9pLsXCZKbZKk6TuYnzrAlK.jpg,70,0.0,0,0.1101,,Ye Ri
910448,그놈의 비밀섹스,그놈의 비밀섹스,2021-01-01,술만 마시면 소꿉친구 우현에게 전화를 하는 영주. 우현은 그런 영주를 항상 데리러 온다. 한참을 찾아 다녀 힘들어 하다가도 영주를 보며 내칠 수가 없다. 영주는 사실 어렸을 적부터 우현을 짝사랑했고 여자친구가 있다는 것을 알지만 마음을 접지 않는다. 그런 영주가 거슬리는 여자친구 나희. 우현을 좀 더 확실하게 자신의 것으로 만들기로 결심한다.,,,,https://image.tmdb.org/t/p/w500/1lG4Edo2zvUzNyX2NPGdPRX3May.jpg,0,0.0,0,0.0214,,
910444,스토커 그녀의 은밀한 섹스,스토커 그녀의 은밀한 섹스,2021-01-01,"우현의 스토커인 나희. 언제나 그 주위를 맴돌고 있다. 어느 날, 술에 취해 혼자 쓰러져있는 우현을 도와준다. 그 기회를 놓치지 않고 우현의 집까지 들어가는데 성공한 나희. 우현과 밤을 보내는데 성공하고.. 다음 날, 술에 취한 우현은 평소 좋아하던 영주가 집에 있는 것을 보고 어제같이 밤을 보낸 사람이 영주라고 착각하게 된다.",,,,https://image.tmdb.org/t/p/w500/zRokJEpWdwwHkNrzzFqe4pwrfuR.jpg,0,0.0,0,0.0574,,
906153,어나더 미,어나더 미,2021-01-01,"두 사람 분의 무게를 지고 살아가는 사람들의 이야기  '어나더 미'  : 이야기 하나, 도와줄 사람 없는 욕실 안. 몸이 불편한 아들은 아버지를 구하기 위해 몸부림을 치는데...  이야기 둘, 깊은 산속에 살고 있는 스승과 제자. 어느 날 스승은 제자를 불러 목욕을 하고 싶다고 말한다.  : 아들을 군대에 보냈다 영영 떠나 보내 슬픔 속에서 살아가는 중년부부가 있다.  그러던 중 아들의 생일날, 군복을 입은 아들이 어색한 미소를 띤 채 그들 앞에 찾아 온다.  : 70대 중반의 노인 '현숙'. 외로운 그녀의 삶을 지탱하는 것은 바로 손녀딸 '희'다.  유일한 핏줄인 '희'는 자신과 달리 후회 없는 사랑과 삶을 누리길 바라지만 '희'의 사랑도 쉽지 않은 듯하다.  : 전직 농구선수이던 남자의 삶이 교통사고로 인해 송두리째 뒤바뀐다.  곁을 떠난 아내, 늘어가는 빚, 아픈 딸. 어느 날 그는 딸에게 먹일 약이 마지막 한 알뿐임을 깨닫는다.","드라마, 가족",,,https://image.tmdb.org/t/p/w500/vcGypolchQ9d0e1uyZKSNhgsy4K.jpg,73,5.0,1,0.1645,Im Seokjin,"Go Gi-hyeok, Kim Jeong-wook, Kim Jung-soo, 권남희"
903416,순영,순영,2021-01-01,병 수발을 들며 부모의 집에 얹혀 살던 순영은 장례식 이후에 갈 곳이 없어진다. 순영에게 병 수발을 떠넘겼던 가족들은 흘러간 순영의 세월에 대해 외면한다. 순영은 혼자 살 방편을 찾기 위해 반찬 가게에서 일하기 시작하지만 쉽지 않다.,,,,https://image.tmdb.org/t/p/w500/2NWGNM6aPvrY0YWnO92IKDiVZbr.jpg,26,0.0,0,0.1057,Park Suh-young,강진아
900824,잘 주기로 소문난 서울 아가씨,잘 주기로 소문난 서울 아가씨,2021-01-01,지희가 오랜만에 친구들과의 자리를 만든다. 사실 지희가 없으면 꽤 어색한 자리지만 간만에 친구들이 모이는 자리에 설렌 나영과 민수. 각자 만반의 준비를 하는데 당일 지희의 사정으로 어색한 단 둘이 만나게 된다. 어색한 순간을 풀기 위해 연거푸 술을 마신 두 사람. 그만 사고를 치는데..! 서프라이즈로 찾아온 지희에게 들켜버리는 민수.,,,,https://image.tmdb.org/t/p/w500/2pFWMguA5tRl5oC9wXiITsqKb1Z.jpg,0,0.0,0,0.0286,,
900060,18 초보모델 화영의 유혹,18 초보모델 화영의 유혹,2021-01-01,귀엽고 사랑스러운 여자친구 예주와 행복한 연애 중인 정훈. 마침 비어있는 예주의 집에  서 뜨거운 하루를 보내려하는데.. 예주가 잠든 사이 찾아온 룸메이트 민지와 만나게 된  다. 민지는 과거 호빠에서 일하던 정훈의 과거를 알고 있는데..,,,,https://image.tmdb.org/t/p/w500/3hXk3C5rWkEqsWNapH9ZSTqbkmp.jpg,0,0.0,0,0.0143,,
897558,그녀의 사정,그녀의 사정,2021-01-01,'친구의 여자친구면 난 더 흥분돼' 로또에 당첨된 돈으로 알고 지내는 모든 여자들을 탐하던 선수.  길에서 만난 묘한 여인 귀순과의 정사 후 하루아침에 여자가 되어버렸다.  은행 금고에 있는 돈을 꺼내기 위해 본인 유언장까지 조작하며 친구 영민에게 대신 유산을 상속받아주길 요청하고...  영민은 대가로 하룻밤의 관계를 원하는데…,,,,https://image.tmdb.org/t/p/w500/bi1fvda23bkZ1Gaq2bPiu89Vprj.jpg,0,0.0,0,0.0168,,
895954,모녀카센터,모녀카센터,2021-01-01,이혼 후 카센터를 운영하며 딸을 혼자 키운 워킹맘 연자.  딸 아정은 성인이 되어 엄마와 함께  카센터를 운영하게 된다.  하지만 유약해 보이는 여자들이 기계를 만지는 것에  신뢰하지 앉는 손님들... 카센터에는 파리만 날리는데  아정의 날라리 남자친구 성훈의 섹시한 아이디어로 벌어지는  카센터 막장 드라마,로맨스,,,https://image.tmdb.org/t/p/w500/saca8CL9kk22AS5BfMbwSYgMvdp.jpg,87,4.0,1,1.3732,,"Lee Eun-mi, Yeon Joo, Yoon Yool, Han Seok-bong"
