영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
417454,어머니의 백 번째 가을날,어머니의 백 번째 가을날,2011-01-01,"어머니와 딸의 70년간의 동고동락…  함께한 세월만큼이나 깊어진 모녀간의 정!  열여섯 꽃다운 나이에 순창군 깊은 산골로 시집온 신야모 씨. 그가 바로 올해로 100살을 맞은 어머니다. 서른여섯 되던 해 남편을 먼저 보내고, 큰 자식은 전쟁 중에, 밑에 두 자식은 병으로 먼저 보냈다. 유일한 피붙이 딸 일순 씨와 함께 해 온 세월이 벌써 70년이다.",,,,,80,0,0,0.0143,,
417194,모래의 역습,모래의 역습,2011-01-01,"휘몰아치는 모래의 역습, 21세기의 유랑인 '사막 난민' 드넓은 초원을 말을 타고 내달리는 유목민들이 인구의 40%를 차지하는 몽골. 그러나 몽골의 상징인 초원은 빠르게 사라지고 있다. 급속히 진행되는 사막화 때문이다. 여의도 12배에 달하던 호수는 2000년대 들어 완전히 말라버렸고, 곳곳에는 낙타들이 앙상한 뼈만 쌓여있다",,,,,77,0,0,0.0143,,
417187,독도korea,독도korea,2011-01-01,"독도, 그리고 평화의 길... 대한민국 최동단은 살아있다! 대한민국 최동단. 경상북도 울릉군 울릉읍 독도리에 속하는 섬, 독도. 는 살아 숨쉬는 자연의 섬 독도의 생태계 뿐 아니라, 1952년 이래 지속되어 온 독도도발에 대한 일본의 시나리오, 그리고 그 평화의 길에 대한 방향성을 제시한다",,,,,72,0,0,0,,
417173,괜찮아요 수달씨,괜찮아요 수달씨,2011-01-01,"눈은 꽃사슴이요, 목은 길어 기린을 닮았다는 강동구 꽃미남 채수달씨. 아내가 베푸는 사랑과 애교 많은 세 딸의 지극정성 덕분에 행복한 남자 수달씨... 하지만 꽃단장 외출 준비가 끝나도, 그는 일어설 수가 없다.",다큐멘터리,,,,79,0,0,0,,
416379,걸음의 이유,걸음의 이유,2011-01-01,"'10년 전, 영상으로 세상을 바꿀 수 있으리라 믿었던 나는 당시 투쟁 현장에서 노래로 세상을 바꾸려는 백자 형을 만났다. 세상의 변혁을 꿈꾸며 각자 카메라와 노래로 투쟁 현장을 누비던 나와 백자 형, 10년의 세월 동안 무엇이 남고 무엇이 변했을까?' 감독이 목소리는 가 만들어진 이유를 대변한다.  이 작품은 민중가수 백자를 통해 한국 사회에서 10년간 민중운동 진영의 변화를 담아낸다. 90년대 민중 가요 싱어송 라이터로 명성을 얻은 백자는 한때는 전국을 누비며 노래로 투쟁 현장을 달구었지만 지금 백자는 자신이 작업한 노래를 가지고 공연할 곳을 찾아 다닌다. 그는 나이 40살에 첫 솔로 앨범을 발매한다. 영화는 외길 인생을 달려온 백자라는 한 개인의 열정과 좌절과 희망을 다루고 있지만, 그의 이야기는 변혁을 꿈꾸던 이 시대 386세대 모두의 자화상이기도 하다. 공적 역사를 사적인 방식 으로 재조명한다고 할까. 사적인 이야기를 공적 역사로 환원한다고 할까. 영화는 동시대를 호흡한 이들에게 때로는 공감을, 때로는 미안함을, 때로는 작은 희망을, 때때로는 서글픔을 자아낸다.",다큐멘터리,,,https://image.tmdb.org/t/p/w500/sYYm7LXflK97A6HFi8CsXDfak0Y.jpg,0,5,1,0.057,Kim Cheol-min,
415322,20년 전의 약속,20년 전의 약속,2011-01-01,죽은 배우자와의 약속을 지키기 위한 여정,,,,,0,0,0,0,,
405318,눈속에 핀 꽃,눈속에 핀 꽃,2011-01-01,,,North Korea,Korean Film Studio,https://image.tmdb.org/t/p/w500/6g9EsPhohDQfM4wMuX6oQORaFEO.jpg,87,5.7,3,0.0214,Kim Hyon-Chol,"Song-Chol Kim, Yong Suk Kim, Ryo Chol, Yong-ni Sin"
305812,애증,애증,2011-01-01,,"가족, 드라마",South Korea,,,12,5,2,0.6082,,"김혜나, 고서희, U Jun Jung, Yoon Jung-joo"
65248,심장이 뛴다,심장이 뛴다,2011-01-05,"한 중년 여성이 뇌사상태로 병원에 실려오고, 심장병 딸에게 이식할 심장을 애타게 찾던 연희(김윤진)는 양아치 아들 휘도(박해일)에게 거액을 주며 매달린다. 그러나 엄마가 쓰러진 진짜 이유가 하나 둘 밝혀지면서 휘도는 뒤늦게 사력을 다해 엄마를 살리려 하고, 절박해진 연희는 급기야 위험한 사람들과 손을 잡는데...","드라마, 액션, 로맨스",South Korea,"Ozone Film, Lotte Entertainment, Michigan Venture Capital",https://image.tmdb.org/t/p/w500/eIjQUq8Tbrja4edoFwOJ3cQXw7l.jpg,114,6.4,7,1.217,Yoon Jae-geun,"김윤진, 박해일, 강해인, 이승준"
1202073,술자리다큐,술자리다큐,2011-01-11,"누구 못지 않은 애주가인 감독은 술을 통해 한국사회를 음미해보기로 한다. 신앙인의 취중고해로 시작해 누구나 한번쯤 술 때문에 겪었을 실수담을 넘어, 술자리는 2차, 3차로 이어진다. 비워지는 잔을 따라 취하는 삶은 울고 웃으며 속내를 슬며시 드러낸다. 술로 풀어낸 인간군상도.",다큐멘터리,,,https://image.tmdb.org/t/p/w500/u8nk0OFLTg9iBZmiLJz8o4m29Xg.jpg,86,0,0,0.0071,Kong Mi-yeun,
417232,쿠바의 연인,쿠바의 연인,2011-01-13,"폭탄 머리 쿠바 청년, 열 살 연상의 꼬레아나와 사랑에 빠지다! 지구 반바퀴를 돌아온 글로벌 로맨쓰- 그 발칙한 연애담!  나(감독)는 뜨거운 태양 아래 춤과 음악이 흘러 넘치는 낭만의 섬, 쿠바에 도착한다. 교육도 공짜, 의료도 공짜인 이 '섹시'한 혁명의 나라 사람들은 무슨 생각을 하면서 살고 있을까? 카메라 하나 달랑 메고 쿠바 구석구석을 헤엄쳐 다니던 어느 날… 진정 몰랐다! 그 곳에서 이토록 사랑스러운 연인을 만나게 될 줄은! 유난히도 반짝이는 눈과 매끈한 몸의 귀여운 연하남 오리엘비스! 아바나와 서울을 가로 지르는 뜨거운 역사는 그렇게 시작되었다.",다큐멘터리,South Korea,Cinema Dal,https://image.tmdb.org/t/p/w500/8unyMUiFitznTT3tC9y2ZzyDuen.jpg,93,0,0,0.0143,Joung Ho-hyun,"Joung Ho-hyun, Orielvis"
219895,귀신소리 찾기,귀신소리 찾기,2011-01-13,"여동생과 남편을 교통사고로 잃고 홀로 살고 있는 금자. 어느 날부턴가 자신의 집에서 죽은 여동생의 목소리가 끊임없이 들리자, 한 방송국의 미스터리 전담 취재팀과 음향전문가를 집으로 불러들인다. 그러나 문제의 소리는 들리지 않고, 급기야 음향전문가와 금자와의 첨예한 갈등으로 제작팀 철수가 결정된다. 그때 불현듯 정확히 다섯 곳에서 정체불명의 목소리가 포착되는데…  자신의 집에서 죽은 여동생의 소리가 들린다는 이금자. 그녀는 미스터리 전담 취재팀을 집안으로 불러들인다. 그러나 귀신소리는 들리지 않고 서로간의 갈등만 심화된다. 취재팀이 철수하자마자 정체불명의 여자 음성이 녹음기에 잡힌다.","공포, 스릴러, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/gbVhZp2nzhMz4lGIJMnacYqItp2.jpg,40,5,1,0.0624,Jun-suk Yoo,Jeong Eui-soon
79125,죽이러 갑니다,죽이러 갑니다,2011-01-20,"어느 화창한 날 엄사장은 가족과 함께 피크닉을 떠난다. 하지만 즐거움도 잠시, 가족들은 별장에 도착하자마자 갑자기 낯선 괴한의 습격을 받고 순식간에 온몸 여기저기를 난도질 당한다. 공포에 질린 엄사장과 가족들 앞에 정체를 드러낸 괴한은 바로 얼마 전 엄사장의 회사에서 해고당한 노동자 김씨. 김씨의 요구는 딱 하나, 엄사장이 진심으로 사과하는 것이다. 가족들은 엄사장에게 빨리 요구를 들어주라고 다그치지만, 엄사장은 또 다른 꿍꿍이가 있는데…",드라마,,,https://image.tmdb.org/t/p/w500/c5TscadvBhkOlvdkSicATh1mOsf.jpg,80,4.7,3,0.3041,Park Soo-young,"Kang In-Hyung, 박영서, Kim Byung-choon, 이경영"
64396,글러브,글러브,2011-01-20,"최다 연승! 최다 탈삼진! 3년 연속 MVP! 한마디로 대한민국 프로야구 최고의 간판투수... 였던 김상남. 음주폭행에 야구배트까지 휘둘러 징계위원회에 회부되고 잠깐 이미지 관리나 하라는 매니저의 손에 이끌려 청각장애 야구부 ‘충주성심학교’ 임시 코치직을 맡게 된다. 야구부 전체 정원 10명, 더욱이 아이들의 실력은 정상인 중학교 야구부와 맞붙어서도 가까스로 이기는 실력. 듣지 못해 공 떨어지는 위치도 못 찾고, 말 못해 팀 플레이도 안 되는 이 야구부의 목표는 전국대회 첫 출전. 상남의 등장에 그 꿈에 한 발짝 더 가까이 왔다고 생각하는 아이들과 선생님들에게 상남은 여전히 “글쎄, 안 된다니까~”를 외친다. 그 누구보다 전국대회 출전에 부정적이었던 상남은 아무도 믿어주지도 않고, 자기가 친 홈런 소리조차 듣지 못하지만 글러브만 끼면 치고 달리며 행복해하는 아이들을 보며 묘한 울컥함을 느끼고, 급기야 또 한번 대형사고(?)를 치고 마는데…","드라마, 가족",South Korea,"Cinema Service, CJ Entertainment, KnJ Entertainment",https://image.tmdb.org/t/p/w500/gbBIOpEBgImJDUCZPfH3ZlvOotl.jpg,144,6.1,13,1.3252,강우석,"정재영, 유선, 강신일, Jang Ki-bum"
183921,90분,90분,2011-01-22,"막지 않으면 90분 안에 모든 것이 파멸한다!  CF 감독 ‘상희’(주상욱)는 자신의 권력을 이용해 여배우를 탐하고 재벌가의 후계자가 되기 위해 애정 없는 결혼을 하는 등 오직 자신의 성공과 욕망만을 뒤쫓고 있다.  아내와 젊은 장모를 이용해 그룹의 후계자 자리까지 오르게 된 ‘상희’는 취임식 전날 묘령의 여인 ‘혜리’(장미인애)를 만나기 위해 호텔로 향한다. ‘혜리’와의 유희를 즐기고 집으로 돌아가던 ‘상희’는 90분 동안 시키는 대로 하지 않으면 자신과의 정사 장면이 담긴 동영상을 유포하겠다는 ‘혜리’의 협박 전화를 받게 된다.  모든 것을 잃을 것이 두려워 ‘혜리’의 요구에 마지못해 응하던 ‘상희’는 뜻밖에도 살인 미수 사건의 용의자로 몰릴 위기에 처하게 되는데….  과연, ‘혜리’의 정체는 무엇이며 그녀는 ‘상희’에게 무엇을 원하는 것인가? ‘상희’는 지옥 같은 90분을 견뎌 내고 원하는 것을 얻을 수 있을까?","미스터리, 스릴러",South Korea,"9ers Entertainment, Saram Entertainment",https://image.tmdb.org/t/p/w500/jGNHbev6nQphdwbMkZqCMvb5JVw.jpg,94,5.3,5,0.8079,Park Sun-Uk,"장미인애, 주상욱, Ko Jung-min, 권해성"
64846,마이 블랙 미니드레스,마이 블랙 미니드레스,2011-01-22,"명문대 연영과 학생 유민, 혜지, 민희, 수진은 졸업만하면 영화의 주인공처럼 살 수 있을 것이라 믿는다. 하지만 쌓아놓은 스펙이라고는 그저 그런 몇 번의 연애와 클럽생활 뿐...현실의 벽에 부딪히고 만다. 같은 처지에 놓인 서로를 위로하며 지내던 중, 혜지가 스타덤에 오르게 되자 묘한 질투심이 생기면서 그들의 우정에도 금이 가기 시작하는데... 누구보다 눈부시게 살고 싶었던 그들에게 찾아온 인생의 20사춘기! 킬힐 보다 아찔하고 아메리카노 보다 씁쓸한 방황을 마치고 화려한 인생의 2막을 열 수 있을까?","드라마, 코미디",South Korea,"Tori Pictures, CJ Entertainment",https://image.tmdb.org/t/p/w500/lBLLa9WQ0fFEzyNySIMLockwEuh.jpg,107,5.5,14,1.679,Heo In-moo,"박한별, 유인나, 차예련, 윤은혜"
1169621,파란만장,파란만장,2011-01-27,"이혼 위기에 처한 철이네 가족. 철이는 부모님의 이혼을 막고 싶다. 어느 날, 철은 친구 샤론을 따라 한강에 놀러 가게 되고, 우연히 비아그라 밀매업자를 만난다. 철은 부부관계 개선이 된다는 통화를 듣게 되고, 경찰을 피해 도망치던 밀매업자가 떨어트린 비아그라를 손에 얻게 된다. 샤론은 철이의 부모님에게 그 약을 먹이자고 제안하고, 둘의 파란만장한 작전이 시작된다",,South Korea,,https://image.tmdb.org/t/p/w500/rPGFRznrCizRzdC6hn6c4hhUMpj.jpg,35,0,0,0.0657,Choi Eunu,
79392,파란만장,파란만장,2011-01-27,"세상과 동떨어진 듯 보이는 안개가 자욱한 숲, 낚시 가방을 맨 한 남자가 노래를 흥얼거리며 걸어 들어온다. 남자가 도착한 곳은 어느 강가. 남자는 낚싯대를 펼쳐놓고 한가롭게 낚시를 시작한다. 시간이 흘러 어느 새 한밤 중이 된 강가. 생각만큼 낚시는 잘 되지 않고, 지루해진 남자. 그때 갑자기 낚싯대에 커다란 무언가가 걸려드는데, 그 무언가는 매운탕 거리가 아닌, 소복 차림 묘령의 젊은 여인이었다! 놀라서 넘어지는 남자, 여자와 낚싯줄이 엉켜 서로 묶인 꼴이 되고, 남자는 사색이 되어 풀어 보려고 안간힘을 써 보지만 그럴수록 더욱 더 엉켜 들고 마는데…",드라마,South Korea,"Moho Film, Finecut",https://image.tmdb.org/t/p/w500/u0kacfNlzd1gGp3WbCwFb4h3uL2.jpg,33,5.7,39,1.2591,박찬욱,"오광록, 이정현, 이용녀, 김환희"
65881,평양성,평양성,2011-01-27,"황산벌 전투를 기억하시는가? 그 후 8년, 백제를 손안에 넣은 신라가 이번엔 고구려 평양성을 타겟으로 점 찍었다. 삼국을 한꺼번에 삼키기위해서는 절대 양보할 수 없는 마지막 보루- 그곳이 고구려 평양성 되시겠다. 삼국통일의 노른자, 고구려의 평양성을 호시탐탐 노리는 능구렁이 야심가가 있었으니, 그가 바로 신라 김유신이다. 한반도 전체를 삼키려는 당나라의 야욕을 알아차리고 조심스럽게 고구려와 연합 작전을 계획, 삼국통일을 준비하는 김유신. 하지만난데없이 당나라로 망명한 고구려의 정통 후계자 남생 때문에 다 된 밥에 코를 빠뜨리게 된다. 이리저리 민폐만 끼치고 다니는 남생 때문에 속이 뒤집히는 이가 한 명 더 있으니, 남생의 동생 남건이다. 아버지 연개소문의 뜻을 받들어, 형 남생의 방해공작을 꿋꿋하게 버텨내는 남건. 신라의 멀티연합군에 맞서 고구려를 지키기 위해 기상천외한 신무기를 앞세워 평양성을 사수하는데...","전쟁, 코미디, 역사",South Korea,"Tiger Pictures, Lotte Entertainment, Achim Pictures, M-Venture Investment, CJ Entertainment, Candle Media",https://image.tmdb.org/t/p/w500/1yeN6ubYUczSy8pEtKtBccW8Amj.jpg,117,5.5,28,2.0209,이준익,"정진영, 이문식, 류승룡, 황정민"
64931,조선명탐정: 각시투구꽃의 비밀,조선명탐정: 각시투구꽃의 비밀,2011-01-27,"정조 16년, 공납 비리를 숨기려는 관료들의 음모를 짐작한 정조는 조선 제일의 명탐정에게 사건의 배후를 찾으라는 밀명을 내린다. 수사 첫날부터 자객의 습격을 받은 명탐정은 개장수 서필의 도움으로 위기를 모면하게 되고, 서필과 함께 사건의 결정적 단서인 각시투구꽃을 찾아 적성으로 향하게 된다. 그 곳에서 그들은 조선의 상단을 주름잡으며 사건의 열쇠를 쥐고 있는 한객주를 만나게 되는데…","미스터리, 액션, 역사, 코미디, 범죄",South Korea,"Generation Blue Films, WithUs Films, Showbox",https://image.tmdb.org/t/p/w500/pdyhragONgpsse4WlEcfgzxm2E8.jpg,115,6.6,47,1.7838,김석윤,"김명민, 오달수, 한지민, 이재용"
81628,짐승의 끝,짐승의 끝,2011-01-28,"아이를 낳기 위해 엄마가 계신 고향에 가는 순영. 그녀가 탄 택시에 야구모자를 쓴 남자가 탑승한다. 순영과 택시기사의 과거를 줄줄 꿰더니, 곧 전기가 나가고 하늘에서 천사가 내려 올 거라며 카운트다운을 시작한다. 거짓말처럼 그의 말대로 택시는 갑자기 멈추고, 순영과 기사는 정신을 잃는다. 눈을 떠보니 아무도 없고, 다시 돌아올 테니 기다리라는 택시기사가 남긴 메모뿐. 핸드폰은 불통인데 주변엔 이상한 괴물 소리마저 들린다. 위험을 무릅쓴 채 홀로 휴게소로 향하는 순영. 그녀는 과연 무사히 아기를 낳을 수 있을까.","미스터리, 판타지, SF, 스릴러",South Korea,,https://image.tmdb.org/t/p/w500/40dZHLXWwWKJzkMmf1tCs4rKr4E.jpg,114,6.7,6,0.5851,조성희,"이민지, 박해일, 유승목, Park Se-jong"
142533,나는 공무원이다,나는 공무원이다,2011-02-01,"모든 것이 완벽했다! 그.놈.들.이 오기 전까지!  “니들이 암만 떠들어 봐라 내가 흥분하나? ”  자신의 삶과 직업에 200% 만족하며 살아가고 있는 남자 윤제문. 그는 마포구청 환경과 생활공해팀에 근무하는 10년차 7급 공무원이다. 웬만한 민원에는 능수능란, 일사천리로 해결하며 평정심을 유지하는 그의 좌우명은 “흥분하면 지는 거다”, 일명 “평정심의 대가”로 통한다. 변화 같은 건 ‘평정심’을 깨는 인생의 적으로 여기고 퇴근 후 나름 여가생활을 즐기며, 10년째 TV 친구인 유재석, 경규형과 함께 잘 지낸다. 그는 삼성전자 임원 안 부러운 대한민국의 자랑스런 공무원이다.  그러던 어느날, 그의 앞에 홍대의 문제적 인디밴드가 나타나는데...  평정심의 대가 VS 문제적 인디밴드  그는 과연 흥분하지 않고, 인생 최대의 위기를 극복할 것인가","음악, 코미디",South Korea,"Mapofilm, Next Entertainment World",https://image.tmdb.org/t/p/w500/rZO2nmddP0L7g4WBfTmGDJwPycQ.jpg,101,6.3,8,1.0254,Koo Ja-hong,"윤제문, 송하윤, 성준, Seo Hyeon-Jeong"
1137194,2010 빅뱅 라이브 콘서트 빅쇼 3D,2010 빅뱅 라이브 콘서트 빅쇼 3D,2011-02-02,"대한민국을 대표하는 남자 아이돌그룹 빅뱅에게는 매년 치러야 할 관문이 있다. 바로 팬들과 만나는 콘서트 ‘빅뱅 빅쇼’가 그것. 지난 2010년 1월, 5명의 남자가 TV에선 보여줄 수 없었던 모든 것을 토해냈던 현장이자 이제는 전설이 된 그 무대. 5만명이 열광했던 현장을 3D의 감동과 압도적인 사운드로 다시 만난다!","다큐멘터리, 음악",South Korea,"YG Entertainment, SBS Contents Hub",https://image.tmdb.org/t/p/w500/uMXbxSmEfFxJ2IavIQVBQDUvWVm.jpg,96,0,0,0.1206,손석,"지드래곤, 최승현, 태양, 대성"
561898,영도다리를 건너다,영도다리를 건너다,2011-02-04,피 한 방울 안 섞인 부녀간의 갈등과 화해를 그린 드라마.,,,,https://image.tmdb.org/t/p/w500/mBTDNVzLQjF2cweFLpTo8NHbNXQ.jpg,85,5,1,0.2871,,"정은채, 정진영, 김동준"
550111,구해줘!,구해줘!,2011-02-10,,"로맨스, 코미디",South Korea,,https://image.tmdb.org/t/p/w500/1swsriHKCWH1VmQYqQ4JgQ5QsJw.jpg,20,0,0,0.7824,김의석,"정인기, 구교환"
1276273,Cleaning up the Studio,Cleaning up the Studio,2011-02-13,,다큐멘터리,South Korea,,,10,0,0,0.0362,Christian Jankowski,
167174,자가당착: 시대정신과 현실참여,자가당착: 시대정신과 현실참여,2011-02-13,,,,,https://image.tmdb.org/t/p/w500/5ezMN079ruR38wjeSiBaWO9wqDC.jpg,73,0,0,0.3526,Kim Sun,
97872,아테나: 전쟁의 여신,아테나: 전쟁의 여신,2011-02-13,첩보원들과 국제 테러리스트들의 석유의 대체 에너지로 개발 중인 원자로를 둘러싼 대결을 그린 드라마,"액션, 스릴러",South Korea,"Taewon Entertainment, Finecut",https://image.tmdb.org/t/p/w500/hQ1MpYJIJNUYaepmAS4G0S9Iu5W.jpg,120,6.6,16,1.625,Kim Young-jun,"정우성, 차승원, 수애, 김민종"
417139,최후의 툰드라,최후의 툰드라,2011-02-17,"북극 아래 첫 땅, 시베리아 툰드라. 1년 중 7개월이 영하 60도를 오르내리는 겨울이고, 여름이면 세계에서 모기가 가장 많은 곳. 그리고 툰드라의 마지막 순록 유목민 네네츠 사람들과 순록을 꼭 닮은 가장 순수하고 해맑은 아이들이 있다. 영하 60도의 혹독한 겨울을 보내고, 생명 탄생의 순간을 맞이하는 봄을 지나, 푸른 초원이 살아 숨쉬는 여름. 그리고 여름방학이 끝나 도시의 학교로 아이들을 떠나 보낸 가을을 지나 또 다시 맞이하는 겨울의 툰드라. 겨울이면 남쪽으로, 여름에는 북쪽으로 툰드라의 계절이 바뀔 때마다 순록을 따라 1000km 이상을 이동해야 하는 유목 생활. 그리고 1년 내내 야외취침을 해야 하는 혹독한 환경 속에서도 대자연을 경외하고 그 안에서 살아있음을 감사히 여기는 네네츠 사람들의 삶은 오늘도 계속되고 있다.",다큐멘터리,South Korea,Seoul Broadcasting System,https://image.tmdb.org/t/p/w500/ApE9rNmnmaFRgMAtbLtMN7ozo0E.jpg,101,0,0,0.0256,,
