영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
1257058,CHAMP,CHAMP,2024-01-10,,애니메이션,,,https://image.tmdb.org/t/p/w500/n1xaHPGAo4Bhny5gTXAuY8psx8A.jpg,3,0.0,0,0.0168,Onew Kim,
1225183,지오디 마스터피스 더 무비,지오디 마스터피스 더 무비,2024-01-10,"2023년 11월 12일 KSPO DOME에서 개최된 god's MASTERPIECE  공연 실황 영화. '애수', '니가 있어야 할 곳', '보통날', '거짓말', '촛불하나', '길', '하늘색 풍선' 등 수많은 명곡으로 구성된 셋리스트. 전시와 공연을 결합한 새로운 형태의 구성과 차원이 다른 공연을 선보이며 전석 매진을 기록한 역대 최고의 명품 공연 실황 영화. god 결성 25주년을 앞둔 멤버들의 진솔한 이야기와 공연 실황을 스크린에서 만날 수 있는 기회!","음악, 다큐멘터리",South Korea,,https://image.tmdb.org/t/p/w500/bYoezF2iI6PbNm05rRqFnz1MkqL.jpg,108,0.0,0,0.3635,손석,"박준형, 데니 안, 윤계상, 손호영"
1196066,길위에 김대중,길위에 김대중,2024-01-10,"목포의 제일 가는 청년사업가 김대중. 탄탄대로를 걷던 그의 눈에 들어온 것은 이념의 정치에 희생되던 무고한 국민들이었다. 국민의 정치, 민주주의가 뿌리내린 세상을 만들기 위해 김대중은 정치인이 되기로 결심한다. 보장된 미래를 뒤로 하고 파란곡절의 길 위에 첫 발걸음을 내딛은 그 선택의 대가는 납치, 살해 위협, 투옥과 사형선고가 되어 그를 뒤흔들지만 죽음을 선고 받은 마지막 순간에서도 김대중은 조금의 흔들림 없이 외쳤다. 다섯 번의 죽을 고비를 넘긴 사형수, 네 번의 국회의원 선거와 세 번의 대선 낙선을 거친 '낙선전문가' 김대중 대통령의 일생이 대한민국 현대사 위로 아로새겨진다.","다큐멘터리, 역사",South Korea,"Myung Films, Cinema 6411",https://image.tmdb.org/t/p/w500/5J27fz6YpLcFvEzdxWPyxi38eEW.jpg,126,8.2,4,0.5632,Min Hwan-ki,"김대중, 장현성, 전소현, 김도영"
1017176,이어지는 땅,이어지는 땅,2024-01-10,"낯선 땅에서 희미한 인연으로 이어진 사람들의 시간을 담은 영화다. 런던 유학 중인 호림은 우연히 주운 캠코더에서 낯선 여자의 동영상을 본다. 이후 호림은 옛 애인 동환을 만나고, 동환의 현재 애인 경서를 만나고, 경서의 친구이자 캠코더 속 영상의 주인공 이원을 만난다. 우연이 겹쳐 필연처럼 이어지는 이야기.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/dErKAQDoT2ogi5eh0NsYjnfoBqe.jpg,87,0.0,0,0.3045,Jo Hee-young,"공민정, 정회린, 류세일, 감동환"
626412,외계+인 2부,외계+인 2부,2024-01-10,"인간의 뇌 속에 갇혀 있는 외계인 포로들의 탈출을 막으려다 먼 과거에 갇혀버린 이안과 썬더는 시간을 관통하는 문을 열 수 있는 신검을 얻게 된다. 한편, 이안의 탈출을 도왔던 무륵은 자신의 몸에 이상한 존재가 있다는 것을 느끼자 혼란에 빠진다. 무륵의 몸에 숨어있는 외계인으로 의심되는 존재가 이안과 무륵을 추격하기 시작하고, 이안은 미래로 돌아가 외계인과 맞서 하바의 폭발을 막아야만 하는데.  마침내 시간의 문이 열리고 무륵, 이안, 썬더의 비밀이 드러나기 시작한다!","액션, 판타지, 모험",South Korea,Caper Film,https://image.tmdb.org/t/p/w500/3l04H9ljNegDGG9gnKDhLExJvpz.jpg,122,6.6,801,6.24,최동훈,"류준열, 김태리, 김우빈, 이하늬"
1476541,미세스 그린 애플 ARENA TOUR 2023 “노아의 방주”,Mrs. GREEN APPLE ARENA TOUR 2023 “NOAH no HAKOBUNE”,2024-01-11,"Phase 2의 첫 번째 아레나 투어인 'Mrs. GREEN APPLE ARENA TOUR 2023 ""노아의 방주""'에서 사이타마 슈퍼 아레나 2일차 공연을 완전 수록. 추가로 76분 분량의 다큐멘터리 영상과 촬영 관련 인터뷰도 포함",,,,https://image.tmdb.org/t/p/w500/ou5oiP5y8yS4AqmiDme2lfLyPok.jpg,0,0.0,0,0.0297,,"大森元貴, 若井滉斗, 藤澤涼架"
1476529,"미세스 그린 애플 DOME LIVE 2023 “Atlantis""","Mrs. GREEN APPLE DOME LIVE 2023 “Atlantis""",2024-01-12,사이타마 벨루나 돔 2일차 공연을 수록.  추가로 74분 분량의 다큐멘터리 영상과 촬영 관련 인터뷰도 포함,,,,https://image.tmdb.org/t/p/w500/mxWaafaAmtfN2zO7v1B1TLUWBqU.jpg,0,0.0,0,0.0404,,"大森元貴, 若井滉斗, 藤澤涼架"
1248485,그녀의 취향,그녀의 취향,2024-01-12,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/KPzRiULyBiu5I6SDDsDhfVnDrF.jpg,64,0.0,0,0.6395,Monica,"Lee Ye-jin, 민도윤, Si Woo"
1236234,알바녀의 목적,알바녀의 목적,2024-01-12,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/vYsBtcuGUQrbqgfZYm5WxMAumHQ.jpg,62,0.0,0,0.4922,Lee Ga-on-I,"Han Seo-ah, So Young, Min Hyeok-I"
1231995,하숙생 : 위험한 동거,하숙생 : 위험한 동거,2024-01-12,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/35mm1CeMuucKMhtZBukr9l0QOmf.jpg,82,0.0,0,1.8592,Kim Hwan-jin-I,"Ahn So-hee, 이수, Si Woo, 우열"
1241179,바람난 아내들,바람난 아내들,2024-01-18,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/gsBLtihlYd2mfnmnixQ12nUdhow.jpg,71,7.0,3,0.7411,Choi Jung-ja,"White Sugar, Lee Ye-jin, Min Hyeok-I, Kim Soo-hyeok"
1237237,친구부부 맞교환 후기,친구부부 맞교환 후기,2024-01-18,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/wszZLBjbUlDJW52NLsowrxDhM3s.jpg,72,0.0,0,1.1095,Choi Jung-ja,"White Sugar, Lee Ye-jin, Min Hyeok-I, Kim Soo-hyeok"
1238488,아내를 위한 선물,아내를 위한 선물,2024-01-19,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/kS560AOrD91XVZrOL1fiCPs929P.jpg,72,0.0,0,0.4507,Sun-Woo Young,"Jenny, Si Woo, Jeong Ho-yoon"
1234434,혐오의 스타,혐오의 스타,2024-01-23,"어린 시절 춤추고 노래하는 게 좋았던 미영은 뮤지컬 배우가 꿈이었다. 하지만 뚱뚱한 체형 탓에 미영의 꿈은 친구들에게 놀림거리가 되기 일쑤였고, 30대 초반, 꿈을 잃은 평범한 회사원으로 살아간다.  그러던 어느날... 본의 아니게 자신의 영상이 여성혐오의 상징이 되어버린 미영. 관련 영상은 인터넷상에 점점 확대 재생산되고, 이 모든 상황에서 탈출하듯 미영은 혼자만의 여행을 떠나며 한 게스트하우스에서 대현을 만난다.  마른 체구가 콤플렉스였던 대현은 인터넷에서 남성혐오의 상징이 된 인물이다. 이 둘은 게스트하우스에 모인 다양한 인간군상들 속에서 또다시 혐오의 대상이 되어 상처받지만 서로를 이해하고 위로하게 된다.",,,,https://image.tmdb.org/t/p/w500/dRJk7RJqWWFPhKS6BbOMujONsJT.jpg,94,6.0,1,0.2273,Jung Byeong-sik,황미영
1278140,이화중선,이화중선,2024-01-24,판소리 명창으로 일제강점기 민중의 삶을 위로했던 이화중선의 생애와 음악의 발자취를 찾아나선 한 감독의 로드무비 형식의 영화,"다큐멘터리, 음악, 역사, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/gwZFZxtUpnj6bjh67ETm2QNcS9h.jpg,62,0.0,0,0.0297,Baek Hak-gi,"Jeong Yi-hwa, Baek Hak-gi, Jeong Hoe-cheon, Kim Se-mi"
1234475,머릿속을,머릿속을,2024-01-24,"영화제에서 단편영화를 심사하던 연주는 자신의 시나리오와 똑같은 이야기로 만들어진 선민의 영화를 보고 당황한다. 선민을 불러 자초지종을 확인하려 하지만, 자신이 겪은 일을 그대로 썼다는 선민의 해명과 믿을 수 없다는 연주의 입장은 팽팽할 뿐이다. 할 수 없이 선민이 겪은 일임을 밝히기 위해, 영화 속에 등장한 시각장애인 부부를 만나러 경주로 향하게 되는 두 사람. 거기서 시각장애인이 만든 낭독극 <만복사저포기>를 관람하게 된다. 두 번째 행선지로 그들은 선민의 영화 속 배경으로 나오는 강릉 오대산 월정사로 향한다. 스님을 만나, 연주와 선민 모두 스님과 인연이 있음을 알게 되지만 둘의 오해는 쉽사리 해소되지 않는다. 두 사람은 헤어지고, 연주는 영화 속 남자 주인공인 김감독을 찾아간다.",,,,https://image.tmdb.org/t/p/w500/sUjDiVbSrgN2n9EUJT2MjHSNdjn.jpg,119,0.0,0,0.1813,조성규,
1059185,세기말의 사랑,세기말의 사랑,2024-01-24,"때는 2000년을 눈앞에 둔 세기말. 영미에게 붙여진 못된 별명도 세기말이다. 짝사랑하던 이는 유부남이었고 그는 공금횡령으로 감옥에 가게 되며, 이를 방임한 영미도 덩달아 감옥 신세를 지게 된다. 출소하자 짝사랑하던 이의 아내 유진이 찾아와 빚을 갚겠다고 한다. 하지만 유진은 장애로 몸을 움직일 수가 없고, 영미가 그런 유진에게 돈을 받긴 어려워 보인다.",드라마,South Korea,"Kirin Productions, W/A Studio",https://image.tmdb.org/t/p/w500/zpvYwjUHFMzC5hxXtfoazjDCQXV.jpg,116,8.7,3,0.6806,임선애,"이유영, 임선우, 노재원, 장성윤"
1017174,울산의 별,울산의 별,2024-01-24,남편의 사고사 이후 조선소에서 일하며 집안을 꾸려가던 윤화는 해고 통보를 받는다. 설상가상 친척들이 갑자기 찾아와 문중 땅을 빼앗으려는 가운데 아들은 비트코인으로 거액을 날리고 딸은 학업을 포기한 채 서울로의 탈출을 꿈꾼다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/7EnBkQpZKORRi8RXCGsCjcAH8YV.jpg,117,5.0,1,0.2944,Jung Ki-hyuk,"김금순, Choi Woo-bin, Jang Min-young, Do Jeong-hwan"
696047,시민덕희,시민덕희,2024-01-24,"세탁소 화재로 인해 대출상품을 알아보던 생활력 만렙 덕희에게 어느 날, 거래은행의 손대리가 합리적인 대출상품을 제안하겠다며 전화를 걸어온다. 대출에 필요하다며 이런저런 수수료를 요구한 손대리에게 돈을 보낸 덕희는 이 모든 과정이 보이스피싱이었음을 뒤늦게 인지하고 충격에 빠진다. 전 재산을 잃고 아이들과 거리로 나앉게 생긴 덕희에게 어느 날 손대리가 다시 전화를 걸어오는데… 이번엔 살려달라는 전화다! 경찰도 포기한 사건, 덕희는 손대리도 구출하고 잃어버린 돈도 찾겠다는 일념으로 필살기 하나씩 장착한 직장 동료들과 함께 중국 칭다오로 직접 날아간다.","코미디, 범죄",South Korea,"CJeS Studios, Page One Film",https://image.tmdb.org/t/p/w500/hu4nI6znjpdLqcq2SLfLRc3CJOQ.jpg,113,7.5,30,3.2667,Park Young-ju,"라미란, 공명, 염혜란, 박병은"
1237348,올라오실래요?,Will You Come Up?,2024-01-25,,"공포, 드라마, 로맨스, 범죄, 스릴러",South Korea,,https://image.tmdb.org/t/p/w500/uriWQ7sL7zEDZLMYpqz7ieCRmnA.jpg,20,0.0,0,0.0925,Hoseung Son,"김지웅, Soojin Cha"
1220393,구경,구경,2024-01-25,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/bTUjXQSLmeDRnVvQinVg4WfMXno.jpg,17,0.0,0,0.2267,Han Chang-lok,Kim Su-ah
1241186,나는 쏠려 존맛,나는 쏠려 존맛,2024-01-26,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/rLdt7qDt6gDjdwshzioYK6b0h4W.jpg,65,0.0,0,1.0559,Jeong Do-soo,"Ahn So-hee, Jin Seo-yool, Son Ye-ha, Lee Ye-jin"
1240773,육덕진미녀수사관,육덕진미녀수사관,2024-01-26,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/cstw78a4YiWJH46R6lJeWgW1zWm.jpg,73,0.0,0,3.9554,Kim Ayden,"Im Cho-hee, 민도윤, Si Woo"
1240625,MBTI E 정열 섹스녀 연주의 첫경험,MBTI E 정열 섹스녀 연주의 첫경험,2024-01-26,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/lJOyYoLyAKKuhKebl4i3wQP5IpW.jpg,63,0.0,0,0.5005,Kim Ray,"Yeon Joo, Han Seok-bong, Kang Min-woo, Hae Il"
1236225,색다른 구멍 맛,색다른 구멍 맛,2024-01-26,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/7uIBvpnBM1ZBML5VmDJvjAsLnaR.jpg,59,0.0,0,0.2923,Lee Ga-on-I,"Ga Won, Ye Rin-I, Im Tae-mok, 우열"
933131,황야,황야,2024-01-26,세상은 폐허로 변했다. 오직 힘이 지배하는 무법천지가 되었다. 그 황량한 땅에서 살아가는 자들이 생존을 위해 최후의 사투를 벌이는 액션 블록버스터.,"SF, 액션",South Korea,"Climax Studios, Big Punch Pictures, Nova Film",https://image.tmdb.org/t/p/w500/uyM1tesNMM7fg6zmozn8MYD036G.jpg,107,6.724,742,8.5871,허명행,"마동석, 이희준, 이준영, 노정의"
1346618,Baseball Harmony,Baseball Harmony,2024-02-01,,,,,,49,0.0,0,0.0168,Joo-il Gwak,"Young-do Kim, Amy Hutchinson"
1242615,완벽한 환승섹스,완벽한 환승섹스,2024-02-01,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/pxsUOAF8OkHtAPY1PquXYBI6x3w.jpg,73,5.5,2,0.7522,Han Gil-soo,"White Sugar, Lee Ye-jin, Min Hyeok-I, Kim Soo-hyeok"
1235800,건국전쟁,건국전쟁,2024-02-01,"1945년 해방 이후 남과 북은 서로 다른 길을 걸어 왔다. 자유를 억압하고 인권을 탄압하는 공산주의 독재 국가 북한과 자유와 민주주의에 기초한 경제 번영과 선진국의 길로 들어선 대한민국. 두 나라는 같은 언어, 역사, 인종을 공유하면서 어떻게 극단적인 두 나라로 갈라졌을까? 지난 70년 역사를 통해서 오늘의 대한민국을 만들고 지켜내기 위해 노력했던 이승만 대통령과 건국1세대들의 희생과 투쟁을 조명한 작품.","다큐멘터리, 역사",South Korea,"Truth Forum, DocuStory Production, Lovekorea",https://image.tmdb.org/t/p/w500/qWAXjBXLxKXYQ3KeH1gf3thdxUS.jpg,100,5.5,2,0.1241,김덕영,"이승만, 김덕영, Ryu Seok-chun, David Fields"
1234144,배우수업,배우수업,2024-02-01,"삼류 배우 지망생인 영건은 도전하는 오디션마다 다 떨어지고 어렵게 홀로 생활하고 있다. 친구에게 한 기획사를 소개받은 영건은 무작정 회사를 찾아간다. 허름해 보이는 회사에 실망하던 찰나, 평범함을 거부하는 아우라의 매니저 충금을 만난다. 우연한 계기로 친해진 충금과 영건은 진짜 연기를 하기 위해 그들만의 특별한 배우수업이 시작하는데… 과연 영건은 충금의 가르침을 받아 인생을 역전할 연기를 해낼 수 있을까?",드라마,South Korea,Story3,https://image.tmdb.org/t/p/w500/zKDy0ZN95CYfL6Qpz4yRR7xfgh.jpg,61,5.0,1,0.2574,Song Jae-yun,"양동근, 임선우"
1235285,지금 이대로가 조아,지금 이대로가 조아,2024-02-05,"뷰티학과 캠퍼스 커플이었던 대로와 조아. 둘은 취업과 현실 앞에서 헤어지게 되고, 우연히 같은 피부과에서 직장 동료로 다시 만나게 되는데... 우리 다시 사랑할 수 있을까?","드라마, 로맨스",,,https://image.tmdb.org/t/p/w500/uyNldki3t2F4No0kFDw0nJ7NFOf.jpg,82,0.0,0,0.204,하나,"Zo Zee-an, Lee Hyun-joo, Yoo Hyun Woo, 정미형"
1486490,Man In The Fog,Man In The Fog,2024-02-06,,,South Korea,TreeFilm,https://image.tmdb.org/t/p/w500/zNSgI3Kd22Qhd8PFzG1J69LgbsB.jpg,82,0.0,0,0.1049,Jeon Kyu-hwan,"권오중, JEONG Eui-wook"
1283727,Your Voice,Your Voice,2024-02-06,,로맨스,,,https://image.tmdb.org/t/p/w500/vtrTERcMjJ4qxQpiXZv8TP6EOUV.jpg,26,0.0,0,0.0214,Do-Gyung Yun,
1139238,검은 소년,검은 소년,2024-02-07,"선택을 강요하는 폭력적인 아빠와 가족을 떠나버린 엄마, 끊임없이 괴롭히는 동급생까지 고등학생 훈은 어디에도 기댈 곳이 없다. 문학동아리에서 책을 읽고 작은 수첩에 자신만의 이야기를 쓰며 겨우 숨통을 트던 훈에게 아빠는 자꾸만 엄마의 행방을 묻고, 훈 역시 끊임없는 폭력 속에서 점차 날카로워지는데...",드라마,South Korea,Korean Academy of Film Arts,https://image.tmdb.org/t/p/w500/AdKxDSIZmznimcOo1FtdPFtbf5v.jpg,88,4.0,1,0.7259,Seo Jung-won,"안지호, 안내상, 윤유선, Uhm Ji-sung"
1115168,소풍,소풍,2024-02-07,"여든의 은심은 60여 년 만에 고향을 찾았다. 상처 입고 도망치듯 떠나온 자신과 달리, 여전히 고향을 지키며 살아가는 정다운 옛 친구들 금순과 태호와 얼마간 함께하니 마음이 편안해진다. 삶보다 죽음이 가까운 나이, 아프지 않은 곳 하나 없지만, 그래도 이만하면 잘 살았다 싶다.",드라마,South Korea,Rocket Film,https://image.tmdb.org/t/p/w500/65rPts9EIWyd6qLBwX1CKGHNlPN.jpg,120,6.0,1,1.1188,김용균,"나문희, 김영옥, 박근형, 류승수"
1006124,아네모네,아네모네,2024-02-07,"오늘 하루도 열심히 밥벌이한 집안의 가장 용자가 오늘 하루도 역시나 밥만 축낸 백수 남편 성진에게 오늘 하루만 오로지 부탁한 심부름이 있다. 그리하여 오늘 용자가 성진에게 묻고 싶은 단 한 마디. “로또 샀어, 안 샀어?” 1등 당첨 로또를 쟁취하기 위한 용자들의 필사의 레이스가 시작된다!","코미디, 드라마, 액션",South Korea,Indiestory,https://image.tmdb.org/t/p/w500/1KUrI2t52OgexwrE7FIIRlRJ7Ya.jpg,74,7.0,1,0.7381,정하용,"정이랑, 박성진, 육미라, 박혜진"
876127,도그데이즈,도그데이즈,2024-02-07,"깔끔한 성격의 계획형 싱글남 민상. 영끌까지 모아 산 건물을 개똥밭으로 만드는 세입자 수의사 진영 때문에 매일 머리가 아프다. 오늘도 진영과 티격태격하던 민상은 동물병원에서 한 성격하는 할머니를 만나는데, 다름 아닌 세계적 건축가 민서! 진행 중인 프로젝트를 위해 민서의 도움이 절실한 민상은 민서에게 잘 보이기 위해 진영과 그녀의 반려견 차장님을 공략하기 시작한다. 갑자기 길에서 쓰러지게 되며 유일한 가족인 반려견 완다를 잃어 버리고만 민서. 동네에 살고 있는 케이팝 작곡가 선용과 정아 가족이 완다를 보살피고 있다는 사실을 모르는 민서는 자신을 구해준 MZ 배달 라이더 진우와 함께 완다를 찾아 나선다. 한편 선용의 후배인 밴드 리더 현은 자리를 비운 여친의 반려견 스팅을 돌보던 중 스팅의 대디를 자청하며 나타난 여친의 전남친 다니엘의 등장에 기가 막힐 따름인데…","드라마, 코미디",South Korea,"JK Film, CJ ENM, Zion Ent Inc.",https://image.tmdb.org/t/p/w500/bl3YQHEENj4B80Ku3PkTJWWLnj5.jpg,119,7.6,14,1.8889,Kim Deok-min,"윤여정, 유해진, 김윤진, 정성화"
865511,데드맨,데드맨,2024-02-07,"인생 벼랑 끝, 살기 위해 이름까지 팔게 된 이만재. 누구도 믿을 수 없는 바지사장 세계에서 탁월한 계산 능력 하나로 가늘고 길게 버텨온 그가 큰 거 한방 터뜨릴 절호의 기회를 잡는다. 그러나 그에게 돌아온 것은 1천억 횡령 누명과 자신의 사망 기사! 살아있지만 죽은 사람, 즉 데드맨이 되어 영문도 모른 채 중국의 사설감옥에 끌려간 이만재. 정치 컨설턴트 심여사가 그의 앞에 나타나 목숨값을 담보로 위험한 제안을 하고, 이만재 때문에 아버지가 죽었다고 주장하는 공희주가 등장하면서 1천억짜리 설계판의 배후를 찾기 위해 의기투합한 세 사람의 추적이 시작되는데…","범죄, 스릴러, 미스터리",South Korea,"Palette Pictures, Saram Entertainment",https://image.tmdb.org/t/p/w500/wi121Wy74fvhFSiphokYLy57TPv.jpg,108,5.1,11,1.9071,Hah Jun-won,"조진웅, 김희애, 이수경, 박호산"
1247475,대리 배달녀,대리 배달녀,2024-02-08,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/7rQOnMwif6jfgJ21w9zBYQbJZK6.jpg,71,0.0,0,0.9144,Lee Jin-woo-II,"Jin Seo-yool, Yoo Hee-jae, Jung In, 우열"
1306560,우리의 동굴,우리의 동굴,2024-02-09,,,"South Korea, United States of America",,https://image.tmdb.org/t/p/w500/do5o87wD2WdsCE5IPwivaASydjI.jpg,22,0.0,0,0.0168,Heehyun Choi,
1248484,동갑내기 이모,동갑내기 이모,2024-02-09,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/rTrP2KZySQxUfeiCh0gLI01pccg.jpg,69,2.0,1,1.1932,Monica,"이수, 김수연, Hae Il, 우열"
1248482,조건섹스 ： 라스트 원나잇,조건섹스 ： 라스트 원나잇,2024-02-09,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/aZmCDAAx1G1FdZmFEBxsXVjPB9r.jpg,70,10.0,1,2.1998,Lee Ta-chi,"Ahn So-hee, 이수, 민도윤, 상우"
1242225,Abnormal Prime Time,Abnormal Prime Time,2024-02-10,,공포,South Korea,,https://image.tmdb.org/t/p/w500/co2Bb6bNwktBTT6CJEnuDP2PVtd.jpg,14,0.0,0,0.0071,Kirin Sinn,
1243521,링팝 : 더 브이알콘서트 카이,링팝 : 더 브이알콘서트 카이,2024-02-14,,"다큐멘터리, 음악",,,https://image.tmdb.org/t/p/w500/2gHJiYbCfLchhoEFlY24vzobUEU.jpg,30,0.0,0,0.2016,,카이
1234490,DMZ 동물 특공대,DMZ 동물 특공대,2024-02-14,"지구상에 단 하나뿐인 공간 DMZ에 살고 있는 ‘담비’와 귀요미 친구들에게 들려온 날벼락 같은 소문!  동물들의 유토피아 DMZ를 지키기 위해선 폭탄을 터뜨려 인간들의 평화를 막아야만 한다!  ‘담비’, ‘쾡이’, ‘멧돼이먼’, ‘황박이’, ‘람쥐’까지 DMZ 동물 특공대 출동 준비 완료!  2월, 우리 집은 우리가 지킨다!",애니메이션,South Korea,Jaroo Studio,https://image.tmdb.org/t/p/w500/xJTiAbUTYE4PKlbZekkOkuPRDoh.jpg,75,6.0,1,0.1927,홍인표,"김새해, 조경이, Hwang Chang-yeong, 이소은"
1229421,에스파: 마이 퍼스트 페이지,에스파: 마이 퍼스트 페이지,2024-02-14,"2020년 데뷔 이후 ‘블랙 맘바(Black Mamba)’, ‘넥스트 레벨(Next Level)’,  ‘세비지(Savage)’, ‘걸스(Girls)’ 등 매 앨범마다 전 세계적인 메가 히트를 기록하며  눈부신 성장을 이뤄낸 그룹 ‘에스파(aespa)’.  그들의 새로운 음악 세계와 독보적인 공연 실황은 물론,  지금껏 공개되지 않은 멤버 4인의 진솔한 인터뷰,  2023 첫 단독 콘서트 ‘SYNK : HYPER LINE’의 백스테이지 비하인드까지.","음악, 다큐멘터리",South Korea,SM Entertainment,https://image.tmdb.org/t/p/w500/nD2r5nRtNOCbzIyBBpAlcYvhn1D.jpg,110,6.5,1,0.3101,김지선,"카리나, 윈터, 지젤, 닝닝"
