영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
1170229,애국소녀,애국소녀,2025-01-16,"아름의 부모님은 민주화를 이뤄냈다는 자부심을 가진 386세대이다. 아빠는 공무원이 되었고, 엄마는 제도, 관행과 싸우는 페미니스트 활동가가 되었다. 스무 살이 되던 해에 세월호 참사를 마주한 아름은 고위공무원으로서 책임 있는 자리에 있는 아빠의 모습이 겹치며 부모세대가 일궈낸 민주주의에 대해 의문을 품는다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/8WMA5tlK2FrraRzWpMuJ1EXUYI4.jpg,93,6.0,1,0.5799,Nam A-rum,
1039374,페르소나: 이상한 여자,페르소나: 이상한 여자,2025-01-16,"대학로 작은 극단을 찾은 신입 단원 중 유난히 사람들의 시선을 끄는 ‘혜리’. 서울대를 졸업하고도 그저 재미있어 보인다는 이유로 연극판에 발을 들인 그녀에 대해 사람들은 저마다 오해와 편견이 뒤섞인 이야기를 주고받는다. 한편, 극단의 대표이자 연출인 ‘해영’은 연극협회를 둘러싼 정치, 극단 출연료 문제 따위에 휘둘리며 작품에 오롯이 집중하지 못하는 자신과 달리 순수한 예술적 열정을 드러내는 혜리의 모습에 자꾸만 눈길이 간다. 하지만 날이 갈수록 그녀를 둘러싼 수상한 소문들이 걷잡을 수 없이 불어나자 해영마저 결국 그녀의 실체에 대한 의심에 빠져들고 마는데….",드라마,South Korea,닷 팩토리,https://image.tmdb.org/t/p/w500/NiLHT9wFKRvqYzMU0YP99XM49E.jpg,112,8.0,1,0.5393,정형석,"박호산, 전혜연, 방은희, 정형석"
1430270,Hooked,Hooked,2025-01-19,,"애니메이션, 코미디",,,https://image.tmdb.org/t/p/w500/6yBuaYWVrHFBX5vyl6mzyvW2vPk.jpg,3,0.0,0,0.0,,
1424417,이사,이사,2025-01-20,"산 꼭대기에 사는 두 남자의 짧은 이야기. 나는 그들 자신의 삶의 방식으로 살아있는 삶을 표현하고 싶었다. 그리고 영화에서, 그들의 삶은 멋져 보인다. 나는 세상의 다양한 사람들을 존중하고 싶다.","드라마, 코미디",South Korea,Blue metro films,https://image.tmdb.org/t/p/w500/n8gIzgp5uPC3l94zVlAmy4wuVZS.jpg,6,10.0,1,0.3423,Kim Ji-sang,"Kim Ji-sang, Lim Jee-seoung, Mr.rock, Pigeon"
1415149,수호,수호,2025-01-20,작은 봉사 단체를 운영하고 있는 박 수호(팀장)는 시에 조그마한 지원을 받게 되어 적은 인원으로 힐링 캠프라는 단체를 만들게 된다. 캠프 팀은 참가자들과 함께 강원도에 있는 양떼 목장으로 힐링 캠프를 떠날 계획을 세우게 되지만 예상치 못 한 예산 삭감과 정체 모를 의문의 여인이 합류하게 되어 본래 떠나고자 하는 곳이 아닌 전혀 다른 곳으로 여행을 떠나게 되는데..,드라마,South Korea,CMNIX,https://image.tmdb.org/t/p/w500/9p2AZsp4Ej8sQmOeoLybGFZlH43.jpg,129,5.0,1,0.0457,박용철,"Kwak Seung-il, Ma Young-joo, Lee Su-gyeong"
1338621,문워크,문워크,2025-01-22,"중학생 정희는 늘 가족 탓만 하는 엄마가 불만이다. 불행의 비밀을 풀기 위해 사진 속 할아버지를 찾아 가출을 단행한다. 길 위에서 만나는 사람들과의 에피소드 속에서 정희는 잃어버린 가족의 퍼즐을 맞추며, 어딘가 어설프지만 따뜻한 성장 여행을 시작한다. 과연 그녀는 엄마의 사춘기를 끝내고 가족의 잃어버린 조각을 되찾을 수 있을까?",드라마,,,https://image.tmdb.org/t/p/w500/e17dchT4AjHIhmOhfiAdoBMkqQw.jpg,93,5.0,1,0.2986,신현규,"유승목, 황지아, Kim Min-kyung, Song Dong-hwan"
1129923,히트맨 2,히트맨 2,2025-01-22,"욱해서 그린 웹툰 암살요원 준의 성공으로 잠깐 흥행 작가가 된 준은 시즌2 연재 시작과 동시에 순식간에 뇌절작가로 전락하고, 오히려 망작이 된 시즌2는 준을 노리는 글로벌한 악당들의 내한 열풍을 일으킨다. 아무것도 모른 채, 다시 한번 대히트를 꿈꾸며 새 웹툰 연재에 돌입한 준. 그러나 그의 웹툰을 모방한 테러가 발생하고, 국정원은 다름 아닌 준을 범인으로 지목하는데…","액션, 코미디",South Korea,"Very Good Studio, Studio Target",https://image.tmdb.org/t/p/w500/cAUoVuOZONkL2GLcMc6xjjPC1mQ.jpg,114,5.875,8,2.0603,Choi Won-sub,"권상우, 정준호, 이이경, 황우슬혜"
1421063,뜻밖의 순간 : 언익스펙티드 저니,뜻밖의 순간 : 언익스펙티드 저니,2025-01-24,"무미건조한 일상에 지친 당신. 반복되는 삶에서 벗어나기 위해 무작정 낯선 바닷가 마을로 떠나는데… 그곳에서 아무런 계획 없이 느리게 걷고, 시간의 흐름과 자연의 소리를 온전히 느끼며, 자신을 새롭게 발견하는 뜻밖의 순간들을 마주한다. 여행 끝에 찾아온 평온과 충만한 마음은 당신에게 삶의 새로운 의미를 선사한다.",다큐멘터리,South Korea,"CJ 4DFLEX, CJ CGV, Cheil Worldwide",https://image.tmdb.org/t/p/w500/6x7cunqHPJGd6SN9VHuuR7bHdWf.jpg,14,0.0,0,0.0,Lee Jin-ho,
1408553,아이유 콘서트 : 더 위닝,아이유 콘서트 : 더 위닝,2025-01-24,"최초의 아이콘 아이유, 100번째 콘서트로 완성된 찬란한 기록. 'Love wins all', '홀씨', 'Shopper', 'Celebrity', 'Last Fantasy' 등 수많은 명곡으로 서울월드컵경기장을 가득 채운 아이유와 유애나의 뜨거운 에너지와 함성. 상암 하늘을 수놓은 환상적인 드론쇼까지! 승리를 위해 달려온 여정의 마지막 챕터가 지금 스크린에서 펼쳐진다!","음악, 다큐멘터리",South Korea,"CJ 4DFLEX, ScreenX Studio",https://image.tmdb.org/t/p/w500/ld6Pp824MMzJ7vzCdowvTRtVRTN.jpg,124,9.0,3,0.8093,오윤동,IU
1224993,검은 수녀들,검은 수녀들,2025-01-24,"유니아 수녀는 희준의 몸에 숨어든 악령이 12형상 중 하나라고 확신한다. 당장 올 수 없는 구마 사제를 기다리다가 부마자가 희생될 것이 분명한 상황. 결국 유니아는 소년을 구하기 위해 서품을 받지 못한 수녀는 구마를 할 수 없다는 금기를 깨기로 결심한다. 하지만 담당의는 희준을 살릴 수 있는 것은 오직 의학이라 믿는 바오로 신부. 우연한 기회에 그의 제자 미카엘라 수녀의 비밀을 알아챈 유니아는 희준을 병원에서 빼내기 위해 막무가내로 도움을 요청한다. 미카엘라는 거침없는 유니아에게 반발심을 느끼지만, 동질감이 느껴지는 희준을 위해 힘을 보태기로 한다. 마침내 두 수녀는 수단과 방법을 가리지 않고 오직 소년을 살리기 위한 위험한 의식을 시작하는데...","스릴러, 공포, 미스터리, 드라마",South Korea,Zip Cinema,https://image.tmdb.org/t/p/w500/fT6SIrOyGwWZ4ZujHjRcabcxgfq.jpg,115,6.2,44,5.493,권혁재,"송혜교, 전여빈, 이진욱, 문우진"
952009,귀신경찰,귀신경찰,2025-01-24,"선생님 그때부터였던 것 같아요…. 우리 애가 나가더니, 갑자기 엄마~ 엄마~ 목 터지게 부르는 거야!  그래서, 이 개#@뒈!@#^%놈이 또 무슨 사고 치고 지@#%염@$#나 내가 설거지하다 말고 방망이 들고 옥상에 뛰어나갔더니  글쎄 어머머 벼락을 맞았지 뭐예요?! 그리고 애가 얼마나 놀랬으면 지리는거야 내가 계속 지리라 했어요. 선생님 잘했죠??? 그런데 그날 이후…","코미디, 드라마, 판타지",South Korea,JNC Media Group,https://image.tmdb.org/t/p/w500/zu1jVI7YeHwvF1qXiDDdOINJJ0l.jpg,107,3.0,1,0.8637,Kim Young-jun,"김수미, 신현준, Chae Si-yeon, 정준호"
797109,말할 수 없는 비밀,말할 수 없는 비밀,2025-01-27,"유학 중이던 피아니스트 유준은 팔목 치료를 위해 한국에 교환 학생으로 오게 된다. 학교에 처음 간 그날, 신비로운 피아노 선율에 이끌려 도착한 연습실에서 유준은 정아와 마주치고, 운명처럼 끌린 두 사람은 시간을 보내며 가까워진다. 하지만, 연락처조차 알려주지 않는 정아와의 만남은 계속 엇갈리고, 유준의 시선이 늘 자신을 향해 있다고 생각한 인희의 갑작스러운 고백은 정아에게 큰 상처를 입힌다. 그날 이후 사라진 정아의 행방을 찾던 유준은 정아의 비밀을 마주하게 되는데…","로맨스, 판타지, 드라마, 음악",South Korea,Hive Media Corp,https://image.tmdb.org/t/p/w500/op8icrqf6AZX8aUosAy0mFTXMAE.jpg,104,6.6,5,2.6334,서유민,"도경수, 원진아, 신예은, 배성우"
1433069,당골,당골,2025-01-29,"외가가 진도 출신으로, 자연스럽게 무속에 관심이 깊은 국문학 대학원생 ‘명길’은 집안 대대로 무업(巫業)을 가업으로 삼는 세습무인 ‘당골’을 연구하고 있다. 중요한 사료가 될 ‘당골판’을 찾았다는 연락에 한달음에 진도로 향하지만 번번이 허탕을 치고, 그녀는 폐쇄적인 진도의 무업 세계를 점점 더 깊숙이 파고들며 ‘당골’의 흔적을 쫓는다. 그러나 ‘당골판’의 진실에 다가갈수록 불길한 기운은 짙어져 가고, 무당 ‘필순보살’과 ‘춘희’의 손길에 이끌려 ‘명길’은 악몽 같은 혼돈 속으로 빠져들게 되는데…","다큐멘터리, 드라마",South Korea,Korea University of Media Arts,https://image.tmdb.org/t/p/w500/dTxDadQr5gsMkj31IgZM0slVsI0.jpg,91,0.0,0,0.2902,홍태선,Lee Ja-eun
1455053,다섯 남자와 동거를 시작하게 되었습니다,다섯 남자와 동거를 시작하게 되었습니다,2025-02-01,잃어버린 기억을 되찾기 위해 연극단에 합숙을 시작한 여주인공 시연. 쉐어하우스에서 동거하는 다섯 남자들 중에 자신의 기억 속 사랑했던 남자를 찾는 이야기,,South Korea,,https://image.tmdb.org/t/p/w500/6W0lJvI5ztL3uayUFUxdIunSFap.jpg,86,5.0,1,0.1479,조채문,"강우연, 이승민, 임채현, 허현준"
1429414,468-6 Mangwon-Dong,468-6 Mangwon-Dong,2025-02-01,,코미디,South Korea,,,9,0.0,0,0.0214,Jaewoon Jang,"Najin Park, Sanghyun Park"
1427516,Castaways,Castaways,2025-02-01,,,South Korea,,,24,0.0,0,0.0362,Lim Chae seong,"Lee Kyung-sik, Kim Yu-ri"
1447615,Beurokeun,Beurokeun,2025-02-05,,"미스터리, 스릴러",,,https://image.tmdb.org/t/p/w500/bi6kJoeu4CPyfkOaX8ix9KjvNdy.jpg,0,10.0,1,0.285,Kim Jin-hwang,"정만식, 유다인, 허성태, 임성재"
1418965,"레드벨벳 해피니스 다이어리 : 마이 디어, 레베럽 인 시네마","레드벨벳 해피니스 다이어리 : 마이 디어, 레베럽 인 시네마",2025-02-05,"레드벨벳 데뷔 10주년, 러비들에게 특별한 추억과 선물이 될 영화! 레드벨벳의 환상적인 음악과 이야기가 스크린에서 펼쳐진다! '행복 (Happiness)'을 시작으로 'Ice Cream Cake', '빨간 맛 (Red Flavor)', 'Psyco', 'Feel My Rhythm', 'Cosmic' 등 시간이 지나도 회자되는 수 많은 명곡을 탄생시킨 독보적 아티스트 레드벨벳. 2024 레드벨벳 팬콘 투어 <해피니스 : 마이 디어, 레베럽> 서울 공연의 화려한 무대 실황과 함께 지난 10년간 레드벨벳이 만들어 온 음악과 순간들에 대해 멤버들이 직접 전하는 비하인드 스토리까지 레드벨벳의 음악과 진솔한 이야기가 스크린에서 펼쳐진다. 레드벨벳 데뷔 10주년 이벤트의 환상적인 피날레!","음악, 다큐멘터리",South Korea,"CJ 4DFLEX, ScreenX Studio",https://image.tmdb.org/t/p/w500/5tAm010Mh0WEru1cKKsoVYHKK3I.jpg,114,10.0,1,0.3439,오윤동,"아이린, 슬기, 웬디, 조이"
1413169,만담,만담,2025-02-05,"'만담'의 웃음소리는 지나간 역사속에서만 들린다? 지금 무대 위, 곽범, 이창호, 단둘만의 '만담'으로 그 웃음소리가 다시 들려온다! 2024년 광복절, 대한민국 문화의 중심 '세종문화회관'에서 펼쳐진 사상 최초의 코미디 공연. 웃기 위한, 웃기기 위한 몸부림 속, 웃을 수 없는 일이 벌어지는데… 흘리는 땀과 눈물 한방울 마저 웃음으로 뿌려야했던 만담 콤비 <빵송국>의 두 남자 ‘곽범’, ‘이창호’. 공개 된 적 없던 무대 위의 둘 그리고 무대 아래의 둘의 80분! <만담>","다큐멘터리, 코미디",South Korea,Meta Comedy,https://image.tmdb.org/t/p/w500/vuRQk0ulU0ddEftIqczFxmlCH2y.jpg,76,0.0,0,0.1286,Cho Seung-sik,"곽범, 이창호"
1363940,백산 - 의령에서 발해까지,백산 - 의령에서 발해까지,2025-02-05,"백범 김구, 백야 김좌진과 함께 ‘삼백’으로 불렸으나 후대에는 미처 전해지지 않았던 그의 이름. 상해 임시정부 독립운동자금의 6할을 책임지며 백두산 같은 든든함으로 조국을 위해 헌신했던 백산 안희제의 모든 것이 최초 공개된다! 그의 생애와 독립을 향한 뜨거운 염원이 스크린에 펼쳐진다!","다큐멘터리, 역사",South Korea,KNN,https://image.tmdb.org/t/p/w500/2hv0ps9m8nLKCfgKFzYqs5Nnp3C.jpg,84,0.0,0,0.0143,Jin Jae-un,
1056230,고양이키스: 당신의 마음을 여는 순간,고양이키스: 당신의 마음을 여는 순간,2025-02-05,"아내를 잃은 슬픔 속에서 무기력하게 살아가던 동화 작가 ‘용희’. 아내의 흔적이 남아 있는 작업실에 들어갈 때마다 과호흡 증상이 일어나 오랫동안 그 방을 닫아둔 채 방치한다. 어느 날 그곳에서 ‘재인’이 몰래 숨겨둔 새끼 고양이를 발견하게 되고, 집 천장에서 물이 새는 문제를 해결하기 위해 찾아온 목수 ‘로언’은 그 방을 고양이 방으로 꾸미자는 제안을 한다. ‘용희’는 고양이를 책임져야 하는 것에 부담을 느끼지만 마지못해 고양이와의 동거를 시작한다. ‘재인’과 ‘로언’의 도움 그리고 고양이 한 마리로 인해 시작 된 새로운 일상 속에서 ‘용희’는 조금씩 닫혔던 마음의 문을 열고, 삶의 온기를 되찾게 되는데…",드라마,South Korea,MOTTO,https://image.tmdb.org/t/p/w500/6jyfjsBWVfQFWnLMSE5SB6tvrOC.jpg,121,0.0,0,0.8832,Hwang Soo-bin,"오동민, 류아벨, 심이영, Shin Dong-ryeok"
766369,브로큰,브로큰,2025-02-05,"어느 날 하나뿐인 동생 석태가 시체로 돌아왔다. 그리고 동생의 아내 문영은 자취를 감췄다. 동생이 죽고 진실이 잠든 밤, 분노가 깨어났다. 사건의 실마리를 찾던 민태는, 자신과 같은 흔적을 쫓는 소설가 호령을 만나고 그의 베스트셀러 야행에서 동생의 죽음이 예견되었다는 사실을 알게 된다. 얽혀버린 진실 사이에서 혼란스러운 가운데, 형제가 몸담았던 조직과 경찰까지 개입하며 서로가 서로를 쫓고 민태는 동생이 죽은 그날 밤의 진실을 밝히기 위해 분노의 추적을 시작한다.","미스터리, 스릴러",South Korea,"Sanai Pictures, Eulji Creative",https://image.tmdb.org/t/p/w500/kgSFFG6HbyzSHOZCwf03iwokDhW.jpg,100,6.1,22,3.4137,Kim Jin-hwang,"하정우, 김남길, 유다인, 정만식"
1453799,엇갈린 로맨스,엇갈린 로맨스,2025-02-06,"4명의 사람이 서로에 대해 겉으로는 표현하지 못하고 속으로만 표현하며 엇갈리는 사랑 이야기. 결혼을 하고 싶은 '다인'과 결혼에 대한 확신이 없는 '우영', 그런 우영의 친구인 '우정'은 다인을 짝사랑하고 있고 다인을 좋아하는 우영을 '다빈'은 짝사랑하고 있는데. 과연 이들의 마음은 어디로 가는 것일까? 한순간의 서로에 대한 잘못된 기억에서 자신들의 마음 안에서만 답을 찾으려고 하는 이들. 모든 사건에는 저마다 다른 생각과 다른 해답을 듣고 싶어 우리들이 말을 줄이며 혼자 생각하는 것처럼.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/kGaubVujQCDNN4iZcp9W3z350Az.jpg,95,2.0,1,0.0,,
